,BJD,RV,eRV,eRV_og,residuals
405,1.1376165412134,0.0,1.0,1.0,0.0
406,1.1404254709447912,0.0,1.0,1.0,0.0
407,1.1432344006761823,0.0,1.0,1.0,0.0
408,1.1460433304075734,0.0,1.0,1.0,0.0
409,1.1488522601389646,0.0,1.0,1.0,0.0
410,1.1516611898703557,0.0,1.0,1.0,0.0
411,1.1544701196017466,0.0,1.0,1.0,0.0
412,1.1572790493331377,0.0,1.0,1.0,0.0
413,1.1600879790645289,0.0,1.0,1.0,0.0
414,1.16289690879592,0.0,1.0,1.0,0.0
415,1.1657058385273111,0.0,1.0,1.0,0.0
416,1.1685147682587023,0.0,1.0,1.0,0.0
417,1.1713236979900934,0.0,1.0,1.0,0.0
418,1.1741326277214845,0.0,1.0,1.0,0.0
419,1.1769415574528757,0.0,1.0,1.0,0.0
420,1.1797504871842668,0.0,1.0,1.0,0.0
421,1.182559416915658,0.0,1.0,1.0,0.0
422,1.185368346647049,0.0,1.0,1.0,0.0
423,1.18817727637844,0.0,1.0,1.0,0.0
424,1.190986206109831,0.0,1.0,1.0,0.0
425,1.1937951358412222,0.0,1.0,1.0,0.0
426,1.1966040655726133,0.0,1.0,1.0,0.0
427,1.1994129953040045,0.0,1.0,1.0,0.0
428,1.2022219250353956,0.0,1.0,1.0,0.0
429,1.2050308547667867,0.0,1.0,1.0,0.0
430,1.2078397844981779,0.0,1.0,1.0,0.0
431,1.210648714229569,0.0,1.0,1.0,0.0
432,1.2134576439609601,0.0,1.0,1.0,0.0
433,1.2162665736923512,0.0,1.0,1.0,0.0
434,1.2190755034237424,0.0,1.0,1.0,0.0
435,1.2218844331551333,0.0,1.0,1.0,0.0
436,1.2246933628865244,0.0,1.0,1.0,0.0
437,1.2275022926179155,0.0,1.0,1.0,0.0
438,1.2303112223493067,0.0,1.0,1.0,0.0
439,1.2331201520806978,0.0,1.0,1.0,0.0
440,1.235929081812089,0.0,1.0,1.0,0.0
441,1.23873801154348,0.0,1.0,1.0,0.0
442,1.2415469412748712,0.0,1.0,1.0,0.0
443,1.2443558710062623,0.0,1.0,1.0,0.0
444,1.2471648007376535,0.0,1.0,1.0,0.0
445,1.2499737304690446,0.0,1.0,1.0,0.0
446,1.2527826602004357,0.0,1.0,1.0,0.0
447,1.2555915899318266,0.0,1.0,1.0,0.0
448,1.2584005196632178,0.0,1.0,1.0,0.0
449,1.2612094493946089,0.0,1.0,1.0,0.0
450,1.264018379126,0.0,1.0,1.0,0.0
451,1.2668273088573911,0.0,1.0,1.0,0.0
452,1.2696362385887823,0.0,1.0,1.0,0.0
453,1.2724451683201734,0.0,1.0,1.0,0.0
454,1.2752540980515645,0.0,1.0,1.0,0.0
455,1.2780630277829557,0.0,1.0,1.0,0.0
456,1.2808719575143468,0.0,1.0,1.0,0.0
457,1.283680887245738,0.0,1.0,1.0,0.0
458,1.286489816977129,0.0,1.0,1.0,0.0
459,1.28929874670852,0.0,1.0,1.0,0.0
460,1.292107676439911,0.0,1.0,1.0,0.0
461,1.2949166061713022,0.0,1.0,1.0,0.0
462,1.2977255359026934,0.0,1.0,1.0,0.0
463,1.3005344656340845,0.0,1.0,1.0,0.0
464,1.3033433953654756,0.0,1.0,1.0,0.0
465,1.3061523250968667,0.0,1.0,1.0,0.0
466,1.3089612548282579,0.0,1.0,1.0,0.0
467,1.311770184559649,0.0,1.0,1.0,0.0
468,1.3145791142910401,0.0,1.0,1.0,0.0
469,1.3173880440224313,0.0,1.0,1.0,0.0
470,1.3201969737538224,0.0,1.0,1.0,0.0
471,1.3230059034852133,0.0,1.0,1.0,0.0
472,1.3258148332166044,0.0,1.0,1.0,0.0
473,1.3286237629479956,0.0,1.0,1.0,0.0
474,1.3314326926793867,0.0,1.0,1.0,0.0
475,1.3342416224107778,0.0,1.0,1.0,0.0
476,1.337050552142169,0.0,1.0,1.0,0.0
477,1.33985948187356,0.0,1.0,1.0,0.0
478,1.3426684116049512,0.0,1.0,1.0,0.0
479,1.3454773413363423,0.0,1.0,1.0,0.0
480,1.3482862710677335,0.0,1.0,1.0,0.0
481,1.3510952007991246,0.0,1.0,1.0,0.0
482,1.3539041305305157,0.0,1.0,1.0,0.0
483,1.3567130602619066,0.0,1.0,1.0,0.0
484,1.3595219899932978,0.0,1.0,1.0,0.0
485,1.362330919724689,0.0,1.0,1.0,0.0
486,1.36513984945608,0.0,1.0,1.0,0.0
487,1.3679487791874712,0.0,1.0,1.0,0.0
488,1.3707577089188623,0.0,1.0,1.0,0.0
489,1.3735666386502534,0.0,1.0,1.0,0.0
490,1.3763755683816445,0.0,1.0,1.0,0.0
491,1.3791844981130357,0.0,1.0,1.0,0.0
492,1.3819934278444268,0.0,1.0,1.0,0.0
493,1.384802357575818,0.0,1.0,1.0,0.0
494,1.387611287307209,0.0,1.0,1.0,0.0
495,1.3904202170386,0.0,1.0,1.0,0.0
496,1.393229146769991,0.0,1.0,1.0,0.0
497,1.3960380765013822,0.0,1.0,1.0,0.0
498,1.3988470062327734,0.0,1.0,1.0,0.0
499,1.4016559359641645,0.0,1.0,1.0,0.0
500,1.4044648656955556,0.0,1.0,1.0,0.0
501,1.4072737954269467,0.0,1.0,1.0,0.0
502,1.4100827251583379,0.0,1.0,1.0,0.0
503,1.412891654889729,0.0,1.0,1.0,0.0
504,1.4157005846211201,0.0,1.0,1.0,0.0
505,1.4185095143525113,0.0,1.0,1.0,0.0
506,1.4213184440839024,0.0,1.0,1.0,0.0
507,1.4241273738152933,0.0,1.0,1.0,0.0
508,1.4269363035466844,0.0,1.0,1.0,0.0
509,1.4297452332780756,0.0,1.0,1.0,0.0
510,1.4325541630094667,0.0,1.0,1.0,0.0
511,1.4353630927408578,0.0,1.0,1.0,0.0
512,1.438172022472249,0.0,1.0,1.0,0.0
513,1.44098095220364,0.0,1.0,1.0,0.0
514,1.4437898819350312,0.0,1.0,1.0,0.0
